group1,group2,meandiff,p-adj,lower,upper,reject
43,46,0.0692,-5.0,-0.053,0.1914,False
43,47,0.0501,-5.0,-0.0635,0.1636,False
43,48,0.1699,-1.0,0.0603,0.2795,True
43,49,0.2692,-1.0,0.1574,0.3809,True
43,50,0.3277,-1.0,0.2029,0.4525,True
43,51,0.2738,-1.0,0.1512,0.3964,True
43,52,0.2242,-1.0,0.1071,0.3413,True
43,53,0.3472,-1.0,0.2276,0.4668,True
43,54,0.1942,-1.0,0.0753,0.313,True
43,55,0.0258,-5.0,-0.1034,0.1549,False
43,56,0.1872,-1.0,0.0589,0.3155,True
43,57,0.2627,-1.0,0.1061,0.4192,True
43,58,0.1647,-1.0,0.0523,0.2772,True
43,59,0.1511,-1.0,0.0362,0.2661,True
44,45,0.143,-1.0,0.0495,0.2365,True
44,46,-0.1119,3.0,-0.2104,-0.0134,True
44,47,-0.131,1.0,-0.2185,-0.0435,True
44,48,-0.0112,5.0,-0.0935,0.0711,False
44,49,0.0881,-4.0,0.0029,0.1733,True
44,50,0.1466,-1.0,0.0449,0.2483,True
44,51,0.0927,-5.0,-0.0063,0.1917,False
44,52,0.0431,-5.0,-0.049,0.1352,False
44,53,0.1661,-1.0,0.0709,0.2613,True
44,54,0.0131,-5.0,-0.0812,0.1074,False
44,55,-0.1553,1.0,-0.2623,-0.0483,True
44,56,0.0061,-5.0,-0.0998,0.1121,False
44,57,0.0816,-5.0,-0.0572,0.2204,False
44,58,-0.0163,5.0,-0.1025,0.0698,False
44,59,-0.0299,5.0,-0.1193,0.0594,False
45,46,-0.2549,1.0,-0.3321,-0.1776,True
45,47,-0.274,1.0,-0.3366,-0.2114,True
45,48,-0.1542,1.0,-0.2093,-0.0991,True
45,49,-0.0549,5.0,-0.1143,0.0044,False
45,50,0.0036,-5.0,-0.0777,0.0849,False
45,51,-0.0503,5.0,-0.1282,0.0276,False
45,52,-0.0999,1.0,-0.1688,-0.031,True
45,53,0.0231,-5.0,-0.0498,0.0961,False
45,54,-0.1299,1.0,-0.2017,-0.0581,True
45,55,-0.2983,1.0,-0.3861,-0.2105,True
45,56,-0.1369,1.0,-0.2234,-0.0504,True
45,57,-0.0614,5.0,-0.186,0.0632,False
45,58,-0.1593,1.0,-0.22,-0.0987,True
45,59,-0.1729,1.0,-0.2381,-0.1077,True
46,47,-0.0191,5.0,-0.089,0.0508,False
46,48,0.1007,-1.0,0.0375,0.1639,True
46,49,0.2,-1.0,0.133,0.2669,True
46,50,0.2585,-1.0,0.1715,0.3455,True
46,51,0.2046,-1.0,0.1207,0.2884,True
46,52,0.155,-1.0,0.0794,0.2305,True
46,53,0.278,-1.0,0.1987,0.3573,True
46,54,0.125,-1.0,0.0468,0.2032,True
46,55,-0.0434,5.0,-0.1365,0.0497,False
46,56,0.118,-1.0,0.0261,0.2099,True
46,57,0.1935,-1.0,0.065,0.3219,True
46,58,0.0955,-1.0,0.0274,0.1637,True
46,59,0.0819,-3.0,0.0097,0.1542,True
47,48,0.1198,-1.0,0.0756,0.164,True
47,49,0.2191,-1.0,0.1697,0.2685,True
47,50,0.2776,-1.0,0.2033,0.3519,True
47,51,0.2237,-1.0,0.1531,0.2943,True
47,52,0.1741,-1.0,0.1136,0.2346,True
47,53,0.2971,-1.0,0.232,0.3623,True
47,54,0.1441,-1.0,0.0803,0.2079,True
47,55,-0.0243,5.0,-0.1057,0.0571,False
47,56,0.1371,-1.0,0.0571,0.2171,True
47,57,0.2126,-1.0,0.0924,0.3328,True
47,58,0.1146,-1.0,0.0637,0.1656,True
47,59,0.1011,-1.0,0.0448,0.1574,True
48,49,0.0993,-1.0,0.0599,0.1387,True
48,50,0.1578,-1.0,0.0897,0.2259,True
48,51,0.1039,-1.0,0.0399,0.1679,True
48,52,0.0543,-4.0,0.0016,0.1069,True
48,53,0.1773,-1.0,0.1194,0.2352,True
48,54,0.0243,-5.0,-0.0322,0.0807,False
48,55,-0.1441,1.0,-0.2199,-0.0684,True
48,56,0.0173,-5.0,-0.0569,0.0916,False
48,57,0.0928,-5.0,-0.0237,0.2092,False
48,58,-0.0052,5.0,-0.0465,0.0362,False
48,59,-0.0188,5.0,-0.0665,0.029,False
49,50,0.0585,-5.0,-0.0131,0.1301,False
49,51,0.0046,-5.0,-0.0631,0.0723,False
49,52,-0.045,5.0,-0.1021,0.0121,False
49,53,0.078,-1.0,0.0161,0.14,True
49,54,-0.075,1.0,-0.1356,-0.0144,True
49,55,-0.2434,1.0,-0.3223,-0.1645,True
49,56,-0.0819,4.0,-0.1594,-0.0045,True
49,57,-0.0065,5.0,-0.125,0.1121,False
49,58,-0.1044,1.0,-0.1513,-0.0575,True
49,59,-0.118,1.0,-0.1706,-0.0654,True
50,51,-0.0539,5.0,-0.1415,0.0337,False
50,52,-0.1035,1.0,-0.1832,-0.0239,True
50,53,0.0195,-5.0,-0.0637,0.1027,False
50,54,-0.1335,1.0,-0.2157,-0.0513,True
50,55,-0.3019,1.0,-0.3984,-0.2054,True
50,56,-0.1405,1.0,-0.2358,-0.0452,True
50,57,-0.065,5.0,-0.1959,0.0659,False
50,58,-0.1629,1.0,-0.2356,-0.0903,True
50,59,-0.1765,1.0,-0.253,-0.1,True
51,52,-0.0496,5.0,-0.1258,0.0266,False
51,53,0.0734,-5.0,-0.0065,0.1533,False
51,54,-0.0796,4.0,-0.1585,-0.0008,True
51,55,-0.248,1.0,-0.3417,-0.1544,True
51,56,-0.0866,5.0,-0.179,0.0059,False
51,57,-0.0111,5.0,-0.1399,0.1177,False
51,58,-0.1091,1.0,-0.1779,-0.0402,True
51,59,-0.1227,1.0,-0.1955,-0.0498,True
52,53,0.123,-1.0,0.0519,0.1942,True
52,54,-0.03,5.0,-0.0999,0.04,False
52,55,-0.1984,1.0,-0.2847,-0.1121,True
52,56,-0.037,5.0,-0.1219,0.048,False
52,57,0.0385,-5.0,-0.0851,0.1621,False
52,58,-0.0594,4.0,-0.1179,-0.001,True
52,59,-0.073,2.0,-0.1362,-0.0099,True
53,54,-0.153,1.0,-0.227,-0.079,True
53,55,-0.3214,1.0,-0.411,-0.2318,True
53,56,-0.16,1.0,-0.2483,-0.0717,True
53,57,-0.0845,5.0,-0.2104,0.0414,False
53,58,-0.1825,1.0,-0.2457,-0.1192,True
53,59,-0.1961,1.0,-0.2637,-0.1284,True
54,55,-0.1684,1.0,-0.2571,-0.0798,True
54,56,-0.007,5.0,-0.0944,0.0804,False
54,57,0.0685,-5.0,-0.0567,0.1937,False
54,58,-0.0295,5.0,-0.0914,0.0324,False
54,59,-0.043,5.0,-0.1094,0.0233,False
55,56,0.1614,-1.0,0.0605,0.2624,True
55,57,0.2369,-1.0,0.1019,0.372,True
55,58,0.139,-1.0,0.0591,0.2189,True
55,59,0.1254,-1.0,0.042,0.2088,True
56,57,0.0755,-5.0,-0.0587,0.2097,False
56,58,-0.0225,5.0,-0.101,0.056,False
56,59,-0.0361,5.0,-0.1181,0.046,False
57,58,-0.0979,5.0,-0.2172,0.0213,False
57,59,-0.1115,5.0,-0.2331,0.01,False
58,59,-0.0136,5.0,-0.0677,0.0405,False
