group1,group2,meandiff,p-adj,lower,upper,reject
9,24,-254633.2177,0.6124,-609768.2004,100501.7649,False
9,25,-92291.7425,0.9,-314253.1116,129669.6266,False
9,26,-85371.3524,0.9,-254052.6464,83309.9415,False
9,27,-76679.1955,0.9,-388764.1487,235405.7578,False
9,28,1797.3935,0.9,-196581.1075,200175.8946,False
9,29,-76061.9584,0.9,-268217.5984,116093.6817,False
10,11,-223995.8527,0.1764,-475907.3525,27915.6471,False
10,12,-177565.0791,0.1448,-373015.6821,17885.524,False
10,13,-208107.3218,0.5349,-486508.1151,70293.4715,False
10,14,-84205.3554,0.9,-300998.4818,132587.771,False
10,15,-222167.0321,0.0511,-444714.4401,380.3758,False
10,16,-182914.534,0.6766,-447341.3044,81512.2365,False
10,17,126186.3278,0.9,-146415.3064,398787.9621,False
10,18,-185227.3975,0.519,-430959.6282,60504.8331,False
10,19,-170093.6719,0.5306,-397124.9708,56937.627,False
10,20,37539.9786,0.9,-271821.0618,346901.019,False
10,21,-145301.5622,0.8907,-384503.9506,93900.8262,False
10,22,-111790.6454,0.9,-446718.3347,223137.044,False
10,23,-121648.6796,0.9,-443893.1751,200595.8159,False
10,24,-269793.7207,0.5515,-633888.9729,94301.5316,False
10,25,-107452.2455,0.9,-343484.7564,128580.2655,False
10,26,-100531.8554,0.9,-287341.5868,86277.876,False
10,27,-91839.6984,0.9,-414084.1939,230404.7971,False
10,28,-13363.1094,0.9,-227369.0124,200642.7935,False
10,29,-91222.4613,0.9,-299472.9999,117028.0773,False
11,12,46430.7737,0.9,-185970.0074,278831.5547,False
11,13,15888.5309,0.9,-289588.451,321365.5129,False
11,14,139790.4973,0.9,-110825.6324,390406.627,False
11,15,1828.8206,0.9,-253781.2996,257438.9409,False
11,16,41081.3188,0.9,-251716.7374,333879.375,False
11,17,350182.1806,0.0045,49980.8552,650383.506,True
11,18,38768.4552,0.9,-237263.2712,314800.1816,False
11,19,53902.1808,0.9,-205621.2198,313425.5815,False
11,20,261535.8313,0.4395,-72400.4472,595472.1098,False
11,21,78694.2905,0.9,-191540.732,348929.313,False
11,22,112205.2074,0.9,-245545.7422,469956.1569,False
11,23,102347.1732,0.9,-243558.4493,448252.7956,False
11,24,-45797.868,0.9,-430992.0236,339396.2876,False
11,25,116543.6073,0.9,-150889.6199,383976.8345,False
11,26,123463.9973,0.9,-101718.2856,348646.2803,False
11,27,132156.1543,0.9,-213749.4682,478061.7768,False
11,28,210632.7433,0.2592,-37576.264,458841.7506,False
11,29,132773.3914,0.9,-110490.8099,376037.5927,False
12,13,-30542.2427,0.9,-291420.9904,230336.505,False
12,14,93359.7236,0.9,-100418.4458,287137.8931,False
12,15,-44601.9531,0.9,-244797.0281,155593.122,False
12,16,-5349.4549,0.9,-251260.4881,240561.5783,False
12,17,303751.4069,0.0029,49070.4884,558432.3254,True
12,18,-7662.3185,0.9,-233350.2634,218025.6264,False
12,19,7471.4071,0.9,-197696.6459,212639.4602,False
12,20,215105.0576,0.5733,-78586.9113,508797.0265,False
12,21,32263.5169,0.9,-186296.5479,250823.5816,False
12,22,65774.4337,0.9,-254736.5277,386285.3951,False
12,23,55916.3995,0.9,-251316.7924,363149.5913,False
12,24,-92228.6416,0.9,-443107.6407,258650.3575,False
12,25,70112.8336,0.9,-144973.348,285199.0152,False
12,26,77033.2237,0.9,-82492.9342,236559.3816,False
12,27,85725.3806,0.9,-221507.8112,392958.5725,False
12,28,164201.9696,0.2315,-26452.8121,354856.7514,False
12,29,86342.6177,0.9,-97828.515,270513.7504,False
13,14,123901.9664,0.9,-153327.2572,401131.19,False
13,15,-14059.7103,0.9,-295811.6075,267692.1868,False
13,16,25192.7878,0.9,-290684.2447,341069.8204,False
13,17,334293.6496,0.0313,11542.2999,657044.9993,True
13,18,22879.9243,0.9,-277521.6602,323281.5087,False
13,19,38013.6499,0.9,-247293.191,323320.4907,False
13,20,245647.3004,0.6728,-108698.6268,599993.2275,False
13,21,62805.7596,0.9,-232278.2375,357889.7567,False
13,22,96316.6764,0.9,-280556.432,473189.7849,False
13,23,86458.6422,0.9,-279189.1359,452106.4203,False
13,24,-61686.3989,0.9,-464702.6957,341329.8979,False
13,25,100655.0763,0.9,-191865.2289,393175.3816,False
13,26,107575.4664,0.9,-146893.9002,362044.833,False
13,27,116267.6234,0.9,-249380.1548,481915.4015,False
13,28,194744.2124,0.6352,-80310.8899,469799.3146,False
13,29,116884.8605,0.9,-153716.4507,387486.1716,False
14,15,-137961.6767,0.8485,-359041.729,83118.3756,False
14,16,-98709.1785,0.9,-361902.1831,164483.826,False
14,17,210391.6833,0.4626,-61013.3493,481796.7158,False
14,18,-101022.0421,0.9,-345426.154,143382.0698,False
14,19,-85888.3165,0.9,-311481.4268,139704.7938,False
14,20,121745.334,0.9,-186561.8084,430052.4764,False
14,21,-61096.2068,0.9,-298934.0156,176741.6021,False
14,22,-27585.29,0.9,-361539.7746,306369.1947,False
14,23,-37443.3242,0.9,-358676.1923,283789.544,False
14,24,-185588.3653,0.9,-548788.5765,177611.846,False
14,25,-23246.8901,0.9,-257896.3881,211402.608,False
14,26,-16326.5,0.9,-201385.7242,168732.7243,False
14,27,-7634.343,0.9,-328867.2112,313598.5252,False
14,28,70842.246,0.9,-141637.323,283321.8149,False
14,29,-7017.1059,0.9,-213698.8118,199664.6,False
15,16,39252.4982,0.9,-228700.1969,307205.1932,False
15,17,348353.36,0.001,72330.2073,624376.5126,True
15,18,36939.6346,0.9,-212582.8274,286462.0965,False
15,19,52073.3602,0.9,-179055.0468,283201.7672,False
15,20,259707.0107,0.301,-52673.1794,572087.2008,False
15,21,76865.4699,0.9,-166228.9818,319959.9216,False
15,22,110376.3867,0.9,-227341.9677,448094.7412,False
15,23,100518.3525,0.9,-224625.6843,425662.3894,False
15,24,-47626.6886,0.9,-414290.6799,319037.3028,False
15,25,114714.7866,0.9,-125261.2039,354690.7772,False
15,26,121635.1767,0.8225,-70132.927,313403.2804,False
15,27,130327.3337,0.9,-194816.7032,455471.3706,False
15,28,208803.9227,0.0861,-9543.6359,427151.4813,False
15,29,130944.5708,0.87,-81765.1297,343654.2712,False
16,17,309100.8618,0.0536,-1677.1119,619878.8355,False
16,18,-2312.8636,0.9,-289811.7804,285186.0532,False
16,19,12820.862,0.9,-258867.3944,284509.1185,False
16,20,220454.5125,0.8033,-123021.1799,563930.205,False
16,21,37612.9718,0.9,-244325.1076,319551.0511,False
16,22,71123.8886,0.9,-295547.4289,437795.2061,False
16,23,61265.8544,0.9,-293857.8042,416389.5129,False
16,24,-86879.1867,0.9,-480372.0719,306613.6985,False
16,25,75462.2885,0.9,-203791.4388,354716.0158,False
16,26,82382.6786,0.9,-156718.0821,321483.4392,False
16,27,91074.8355,0.9,-264048.823,446198.4941,False
16,28,169551.4245,0.7829,-91350.5197,430453.3687,False
16,29,91692.0726,0.9,-164510.1616,347894.3068,False
17,18,-311413.7254,0.0239,-606448.9118,-16378.539,True
17,19,-296279.9998,0.0226,-575930.9299,-16629.0696,True
17,20,-88646.3493,0.9,-438454.4186,261161.72,False
17,21,-271487.89,0.1063,-561106.9754,18131.1954,False
17,22,-237976.9732,0.8113,-610586.674,134632.7276,False
17,23,-247835.0074,0.691,-609086.9235,113416.9087,False
17,24,-395980.0485,0.0552,-795012.3589,3052.2619,False
17,25,-233638.5733,0.3469,-520645.1555,53368.0089,False
17,26,-226718.1832,0.1366,-474829.6658,21393.2993,False
17,27,-218026.0263,0.9,-579277.9424,143225.8899,False
17,28,-139549.4373,0.9,-408733.3122,129634.4377,False
17,29,-217408.7892,0.3255,-482040.0777,47222.4993,False
18,19,15133.7256,0.9,-238395.9984,268663.4496,False
